# Configuration
# N_FOLDS,4
# EPOCHS_PER_TRIAL,5
# EARLY_STOPPING_PATIENCE,3
# INITIAL_POINTS,10
# BO_ITERATIONS,5
# BO_CANDIDATES,100
# BATCH_SIZE,512
# NUM_FILTERS,32
# KERNEL_SIZE,5
# NUM_UNITS,32
# LEARNING_RATE_MIN,0.0001
# LEARNING_RATE_MAX,0.05
# MANUAL_SEEDS,"[1, 4, 9, 12, 13, 14, 16, 17, 19, 21, 31, 35, 37, 38, 42, 45, 48, 51, 52, 55, 58, 60, 64, 66, 69, 80, 123, 256, 2048, 3651]"
seed,optimizer,iteration,trial_type,learning_rate,mean_accuracy,accuracy_std,fold_1_accuracy,fold_2_accuracy,fold_3_accuracy,fold_4_accuracy,best_accuracy_so_far,ei_value,fold_1_epochs_run,fold_2_epochs_run,fold_3_epochs_run,fold_4_epochs_run,fold_1_early_stopped,fold_2_early_stopped,fold_3_early_stopped,fold_4_early_stopped,fold_1_best_epoch,fold_2_best_epoch,fold_3_best_epoch,fold_4_best_epoch,epoch_1_avg_loss,epoch_2_avg_loss,epoch_3_avg_loss,epoch_4_avg_loss,epoch_5_avg_loss,epoch_1_avg_val_acc,epoch_2_avg_val_acc,epoch_3_avg_val_acc,epoch_4_avg_val_acc,epoch_5_avg_val_acc,fold_1_epoch_1_loss,fold_1_epoch_2_loss,fold_1_epoch_3_loss,fold_1_epoch_4_loss,fold_1_epoch_5_loss,fold_2_epoch_1_loss,fold_2_epoch_2_loss,fold_2_epoch_3_loss,fold_2_epoch_4_loss,fold_2_epoch_5_loss,fold_3_epoch_1_loss,fold_3_epoch_2_loss,fold_3_epoch_3_loss,fold_3_epoch_4_loss,fold_3_epoch_5_loss,fold_4_epoch_1_loss,fold_4_epoch_2_loss,fold_4_epoch_3_loss,fold_4_epoch_4_loss,fold_4_epoch_5_loss,fold_1_epoch_1_val_acc,fold_1_epoch_2_val_acc,fold_1_epoch_3_val_acc,fold_1_epoch_4_val_acc,fold_1_epoch_5_val_acc,fold_2_epoch_1_val_acc,fold_2_epoch_2_val_acc,fold_2_epoch_3_val_acc,fold_2_epoch_4_val_acc,fold_2_epoch_5_val_acc,fold_3_epoch_1_val_acc,fold_3_epoch_2_val_acc,fold_3_epoch_3_val_acc,fold_3_epoch_4_val_acc,fold_3_epoch_5_val_acc,fold_4_epoch_1_val_acc,fold_4_epoch_2_val_acc,fold_4_epoch_3_val_acc,fold_4_epoch_4_val_acc,fold_4_epoch_5_val_acc
35,AdamW,1,initial,0.015487,0.805167,0.009503,0.806667,0.806000,0.817333,0.790667,0.805167,,5,5,5,5,0,0,0,0,4,4,4,4,3.122556,1.197054,0.832521,0.646619,0.543813,0.485333,0.668167,0.730333,0.775667,0.805167,3.306227,1.212453,0.830468,0.646186,0.531289,3.191559,1.368552,0.972456,0.701491,0.581499,2.353754,1.011650,0.697212,0.574570,0.504853,3.638682,1.195561,0.829948,0.664230,0.557610,0.480667,0.652000,0.717333,0.776000,0.806667,0.438667,0.606667,0.705333,0.798000,0.806000,0.520667,0.738000,0.770667,0.782667,0.817333,0.501333,0.676000,0.728000,0.746000,0.790667
35,AdamW,2,initial,0.011651,0.767833,0.053098,0.811333,0.678667,0.804667,0.776667,0.805167,,5,5,5,5,0,0,0,0,4,4,4,4,3.128130,1.511751,1.070441,0.814812,0.674501,0.353667,0.554667,0.644000,0.709333,0.767833,2.823887,1.412006,0.821159,0.606760,0.518214,4.020168,1.922236,1.636219,1.354107,1.089541,2.798382,1.157831,0.744329,0.571204,0.493795,2.870084,1.554930,1.080057,0.727175,0.596456,0.504667,0.683333,0.754667,0.785333,0.811333,0.212667,0.310667,0.386000,0.511333,0.678667,0.394000,0.708000,0.758667,0.786000,0.804667,0.303333,0.516667,0.676667,0.754667,0.776667
35,AdamW,3,initial,0.013943,0.780333,0.048528,0.811333,0.800667,0.812667,0.696667,0.805167,,5,5,5,5,0,0,0,0,4,4,4,4,3.680886,1.387192,0.911358,0.676464,0.572411,0.398167,0.626333,0.717000,0.759000,0.780333,3.771965,1.342815,0.805709,0.583433,0.487779,3.257871,1.298877,0.886968,0.682399,0.575506,3.809003,1.250867,0.780844,0.573746,0.492516,3.884703,1.656207,1.171911,0.866277,0.733842,0.438000,0.699333,0.744000,0.795333,0.811333,0.452667,0.654667,0.719333,0.774000,0.800667,0.470667,0.665333,0.779333,0.793333,0.812667,0.231333,0.486000,0.625333,0.673333,0.696667
35,AdamW,4,initial,0.040880,0.559667,0.096049,0.442000,0.491333,0.629333,0.676000,0.805167,,5,5,5,5,0,0,0,0,4,4,4,4,11.583172,2.064252,1.716920,1.447844,1.243200,0.212667,0.301833,0.432000,0.496500,0.559667,9.444222,2.130392,1.931774,1.723783,1.539931,9.254702,1.980063,1.616392,1.366149,1.242971,17.470963,2.227203,1.710711,1.335201,1.058143,10.162801,1.919348,1.608803,1.366241,1.131756,0.078000,0.230667,0.348000,0.352000,0.442000,0.252667,0.351333,0.419333,0.465333,0.491333,0.276667,0.332667,0.500000,0.600667,0.629333,0.243333,0.292667,0.460667,0.568000,0.676000
35,AdamW,5,initial,0.005656,0.824833,0.014510,0.830667,0.832000,0.836667,0.800000,0.824833,,5,5,5,5,0,0,0,0,4,4,4,4,1.977708,0.964710,0.666046,0.547471,0.473089,0.577000,0.737667,0.784667,0.810833,0.824833,1.848643,0.854995,0.628181,0.522650,0.460447,2.179804,1.070997,0.710472,0.563885,0.474054,1.981597,0.885337,0.620420,0.516498,0.448485,1.900788,1.047513,0.705110,0.586853,0.509371,0.596667,0.759333,0.791333,0.807333,0.830667,0.494667,0.737333,0.768000,0.816667,0.832000,0.636667,0.741333,0.807333,0.828000,0.836667,0.580000,0.712667,0.772000,0.791333,0.800000
35,AdamW,6,initial,0.031359,0.697000,0.073491,0.745333,0.698000,0.767333,0.577333,0.824833,,5,5,5,5,0,0,0,0,4,4,4,4,9.370854,2.022847,1.419479,1.083183,0.864243,0.288500,0.406333,0.566333,0.666333,0.697000,8.283597,1.846299,1.192167,0.831041,0.684278,8.543373,1.905234,1.442019,1.186362,0.993536,8.245880,1.917792,1.308707,0.897778,0.667388,12.410565,2.422062,1.735022,1.417552,1.111771,0.442667,0.487333,0.632000,0.739333,0.745333,0.342667,0.476000,0.621333,0.661333,0.698000,0.178000,0.388000,0.630000,0.734667,0.767333,0.190667,0.274000,0.382000,0.530000,0.577333
35,AdamW,7,initial,0.013912,0.824167,0.020278,0.840000,0.833333,0.834000,0.789333,0.824833,,5,5,5,5,0,0,0,0,4,4,4,4,3.153663,1.162149,0.740663,0.573421,0.477353,0.517500,0.696167,0.770667,0.800833,0.824167,2.257029,0.752182,0.557367,0.461638,0.384474,3.699426,1.366340,0.778141,0.560494,0.467542,2.764767,1.020361,0.677400,0.548610,0.448660,3.893429,1.509714,0.949745,0.722942,0.608736,0.700667,0.771333,0.790667,0.826000,0.840000,0.478000,0.699333,0.790667,0.816667,0.833333,0.578667,0.748000,0.779333,0.806667,0.834000,0.312667,0.566000,0.722000,0.754000,0.789333
35,AdamW,8,initial,0.034141,0.569000,0.105833,0.696000,0.638667,0.423333,0.518000,0.824833,,5,5,5,5,0,0,0,0,4,4,4,4,8.957981,2.059689,1.716855,1.457451,1.201515,0.225000,0.314667,0.403167,0.491167,0.569000,14.460381,2.297333,1.597656,1.241811,0.883913,7.070662,2.030198,1.826142,1.607561,1.249699,7.446374,2.110307,1.889873,1.636571,1.510294,6.854508,1.800918,1.553749,1.343860,1.162152,0.322000,0.354667,0.547333,0.634000,0.696000,0.227333,0.302667,0.332667,0.470667,0.638667,0.114667,0.205333,0.292667,0.394000,0.423333,0.236000,0.396000,0.440000,0.466000,0.518000
35,AdamW,9,initial,0.033981,0.596500,0.073182,0.633333,0.470000,0.646000,0.636667,0.824833,,5,5,5,5,0,0,0,0,4,4,4,4,7.890521,2.011254,1.713731,1.404208,1.162646,0.230000,0.313167,0.431667,0.539333,0.596500,6.087101,2.198254,1.975947,1.492432,1.115420,11.031197,2.052674,1.766584,1.537344,1.389958,6.395666,1.951594,1.577353,1.324245,1.077481,8.048121,1.842495,1.535039,1.262812,1.067727,0.146667,0.164667,0.374667,0.546667,0.633333,0.192000,0.272667,0.328667,0.430000,0.470000,0.271333,0.398667,0.445333,0.599333,0.646000,0.310000,0.416667,0.578000,0.581333,0.636667
35,AdamW,10,bo,0.000254,0.745000,0.011407,0.732667,0.739333,0.763333,0.744667,0.824833,0.064109,5,5,5,5,0,0,0,0,4,4,4,4,2.067660,1.586844,1.243322,1.011061,0.860170,0.463667,0.625500,0.702167,0.731167,0.745000,2.080263,1.614563,1.255709,1.008293,0.846872,2.039477,1.543558,1.218783,1.011403,0.876222,2.084666,1.586772,1.217047,0.970270,0.815689,2.066233,1.602482,1.281751,1.054279,0.901896,0.376667,0.621333,0.701333,0.722000,0.732667,0.518000,0.618667,0.694667,0.724667,0.739333,0.542667,0.654667,0.714667,0.750667,0.763333,0.417333,0.607333,0.698000,0.727333,0.744667
35,AdamW,11,bo,0.010289,0.797500,0.006606,0.798000,0.806667,0.788000,0.797333,0.824833,0.000000,5,5,5,5,0,0,0,0,3,4,4,4,2.691575,1.273815,0.821997,0.641967,0.549325,0.475833,0.662333,0.752500,0.783500,0.797167,2.332365,1.245655,0.786492,0.603097,0.538302,2.877017,1.334268,0.788276,0.624514,0.525362,2.364631,1.181722,0.844965,0.689037,0.581901,3.192286,1.333616,0.868254,0.651221,0.551736,0.424667,0.677333,0.784667,0.798000,0.796667,0.398667,0.673333,0.756000,0.787333,0.806667,0.516667,0.664667,0.732667,0.780667,0.788000,0.563333,0.634000,0.736667,0.768000,0.797333
35,AdamW,12,bo,0.049578,0.281500,0.160751,0.302000,0.114000,0.176000,0.534000,0.824833,0.000000,5,5,5,5,0,0,0,0,4,2,2,4,14.784243,2.284765,2.135008,2.007912,1.925545,0.124000,0.142500,0.196667,0.237500,0.276500,12.437250,2.363768,2.208913,2.071284,1.974854,8.137878,2.319294,2.310839,2.304389,2.303023,11.151799,2.208995,2.151575,2.108553,2.079238,27.410044,2.247001,1.868706,1.547421,1.345064,0.125333,0.092000,0.172000,0.210667,0.302000,0.100667,0.099333,0.114000,0.114000,0.101333,0.135333,0.170000,0.176000,0.162000,0.168667,0.134667,0.208667,0.324667,0.463333,0.534000
35,AdamW,13,bo,0.008695,0.830167,0.008411,0.834000,0.838000,0.816000,0.832667,0.830167,0.000000,5,5,5,5,0,0,0,0,4,3,3,4,1.913175,0.848161,0.602205,0.489560,0.432275,0.691000,0.761667,0.798667,0.824833,0.824000,1.630586,0.740160,0.562394,0.462975,0.400917,2.013677,0.873610,0.594417,0.499229,0.446031,2.038941,0.910757,0.628825,0.513929,0.451877,1.969496,0.868116,0.623183,0.482108,0.430277,0.693333,0.766000,0.794667,0.823333,0.834000,0.685333,0.773333,0.802000,0.838000,0.830000,0.697333,0.750000,0.789333,0.816000,0.799333,0.688000,0.757333,0.808667,0.822000,0.832667
35,AdamW,14,bo,0.036857,0.496667,0.116631,0.356000,0.413333,0.644667,0.572667,0.830167,0.000000,4,5,5,5,1,0,0,0,0,4,4,4,8.618167,2.115960,1.829216,1.605070,1.295967,0.229000,0.269167,0.320333,0.446667,0.543556,11.759602,2.213215,2.104604,2.004961,,8.293775,2.208922,2.035208,1.807715,1.656202,6.575967,2.032986,1.623068,1.305896,1.137365,7.843324,2.008719,1.553982,1.301707,1.094335,0.356000,0.150667,0.137333,0.310000,,0.170000,0.236667,0.248000,0.386667,0.413333,0.202667,0.378667,0.454667,0.534000,0.644667,0.187333,0.310667,0.441333,0.556000,0.572667
35,Adamax,0,initial,0.022957,0.786333,0.014985,0.779333,0.790667,0.808000,0.767333,0.786333,,5,5,5,5,0,0,0,0,4,4,4,3,4.551184,1.337913,0.879971,0.680362,0.582144,0.499833,0.646000,0.742167,0.773333,0.784000,5.295107,1.125275,0.779038,0.663106,0.585428,5.201163,1.647137,0.931200,0.686971,0.587702,3.255837,1.140398,0.756213,0.592258,0.506381,4.452628,1.438842,1.053431,0.779111,0.649063,0.526000,0.684667,0.742000,0.769333,0.779333,0.489333,0.659333,0.752000,0.774000,0.790667,0.539333,0.724000,0.762667,0.782667,0.808000,0.444667,0.516000,0.712000,0.767333,0.758000
35,Adamax,1,initial,0.015487,0.796500,0.010289,0.785333,0.808667,0.804667,0.787333,0.796500,,5,5,5,5,0,0,0,0,4,4,4,4,2.824599,1.093516,0.772761,0.628376,0.553728,0.547833,0.700333,0.753833,0.784500,0.796500,3.034312,1.151038,0.772362,0.631205,0.556375,2.884779,1.160964,0.829768,0.655842,0.576564,2.101008,0.859157,0.650666,0.556237,0.494746,3.278295,1.202906,0.838247,0.670222,0.587227,0.450667,0.680000,0.739333,0.771333,0.785333,0.546667,0.689333,0.747333,0.793333,0.808667,0.643333,0.740000,0.775333,0.796667,0.804667,0.550667,0.692000,0.753333,0.776667,0.787333
35,Adamax,2,initial,0.011651,0.748167,0.094175,0.803333,0.586667,0.820000,0.782667,0.796500,,5,5,5,5,0,0,0,0,4,4,4,4,2.937467,1.382883,1.035326,0.860292,0.754351,0.466833,0.578333,0.650500,0.704333,0.748167,2.555773,1.160899,0.742210,0.594113,0.516925,3.900837,1.881860,1.688569,1.522603,1.365468,2.465073,0.992213,0.676234,0.559558,0.498079,2.828185,1.496560,1.034293,0.764895,0.636933,0.621333,0.707333,0.767333,0.792667,0.803333,0.340000,0.271333,0.386667,0.454667,0.586667,0.530667,0.723333,0.778000,0.799333,0.820000,0.375333,0.611333,0.670000,0.770667,0.782667
35,Adamax,3,initial,0.013943,0.799667,0.009528,0.801333,0.814000,0.788000,0.795333,0.799667,,5,5,5,5,0,0,0,0,4,4,4,4,3.376687,1.304150,0.868231,0.692561,0.588023,0.450167,0.702667,0.746667,0.781667,0.799667,3.067779,1.327287,0.840113,0.653003,0.538723,3.261736,1.292941,0.840275,0.676420,0.575220,3.669069,1.219447,0.879261,0.705301,0.605380,3.508164,1.376923,0.913276,0.735518,0.632770,0.495333,0.724667,0.758000,0.790667,0.801333,0.432000,0.691333,0.760000,0.785333,0.814000,0.512667,0.730000,0.750000,0.772667,0.788000,0.360667,0.664667,0.718667,0.778000,0.795333
35,Adamax,4,initial,0.040880,0.736667,0.063840,0.774000,0.628667,0.752667,0.791333,0.799667,,5,5,5,5,0,0,0,0,4,4,4,4,9.012686,1.925291,1.321843,1.005519,0.799486,0.343333,0.449500,0.563667,0.684500,0.736667,7.560905,1.911458,1.284040,0.952071,0.724047,7.869672,2.115263,1.632598,1.305305,1.046404,12.316403,2.002910,1.333268,0.995359,0.796477,8.303766,1.671532,1.037465,0.769343,0.631014,0.232000,0.418000,0.579333,0.717333,0.774000,0.312667,0.284000,0.375333,0.552667,0.628667,0.408000,0.539333,0.584667,0.731333,0.752667,0.420667,0.556667,0.715333,0.736667,0.791333
35,Adamax,5,initial,0.005656,0.809167,0.005800,0.808000,0.816667,0.811333,0.800667,0.809167,,5,5,5,5,0,0,0,0,4,4,4,4,1.869584,0.973680,0.713989,0.599159,0.536441,0.599167,0.726000,0.772500,0.794667,0.809167,1.796310,0.856957,0.665347,0.571838,0.512210,1.912698,1.006729,0.731385,0.602629,0.534977,1.890380,0.938204,0.678540,0.575326,0.520518,1.878946,1.092828,0.780683,0.646843,0.578060,0.642000,0.726667,0.784000,0.796667,0.808000,0.520000,0.734667,0.778667,0.812667,0.816667,0.648000,0.728000,0.778667,0.790000,0.811333,0.586667,0.714667,0.748667,0.779333,0.800667
35,Adamax,6,initial,0.031359,0.762667,0.010863,0.762000,0.762000,0.748000,0.778667,0.809167,,5,5,5,5,0,0,0,0,4,4,4,4,7.472760,1.818892,1.082424,0.827741,0.694130,0.392000,0.574667,0.672833,0.728500,0.762667,6.909571,1.761109,1.082447,0.819559,0.711685,7.268709,1.848188,1.051103,0.825299,0.676605,6.854451,1.665734,1.100613,0.870887,0.717316,8.858307,2.000538,1.095533,0.795218,0.670913,0.425333,0.566667,0.684667,0.738000,0.762000,0.454000,0.591333,0.641333,0.726667,0.762000,0.310667,0.594000,0.654667,0.704667,0.748000,0.378000,0.546667,0.710667,0.744667,0.778667
35,Adamax,7,initial,0.013912,0.815333,0.021276,0.840000,0.785333,0.830000,0.806000,0.815333,,5,5,5,5,0,0,0,0,4,4,4,4,2.835929,1.140725,0.803672,0.630612,0.536151,0.542667,0.696000,0.759833,0.787667,0.815333,1.947084,0.743515,0.557982,0.466047,0.414534,3.509088,1.481766,1.089422,0.816516,0.660877,2.316776,0.924136,0.684472,0.561306,0.480909,3.570767,1.413483,0.882813,0.678581,0.588284,0.679333,0.774667,0.789333,0.815333,0.840000,0.525333,0.607333,0.701333,0.745333,0.785333,0.598000,0.747333,0.788667,0.804000,0.830000,0.368000,0.654667,0.760000,0.786000,0.806000
35,Adamax,8,initial,0.034141,0.656500,0.096645,0.658000,0.713333,0.500000,0.754667,0.815333,,5,5,5,5,0,0,0,0,4,4,4,4,7.949304,2.017072,1.559945,1.252591,1.012867,0.230500,0.380000,0.496167,0.602500,0.656500,13.362221,2.455446,1.708384,1.336919,1.089947,5.906804,1.968392,1.507652,1.155143,0.884105,6.429251,2.082018,1.863730,1.612459,1.367935,6.098940,1.562432,1.160012,0.905844,0.709481,0.167333,0.308667,0.416000,0.596000,0.658000,0.163333,0.406667,0.489333,0.612000,0.713333,0.212000,0.293333,0.412667,0.454667,0.500000,0.379333,0.511333,0.666667,0.747333,0.754667
35,Adamax,9,initial,0.033981,0.738667,0.036481,0.782000,0.767333,0.706667,0.698667,0.815333,,5,5,5,5,0,0,0,0,4,4,4,4,7.079759,1.716115,1.156904,0.922760,0.764539,0.297500,0.528000,0.632500,0.702500,0.738667,5.364573,1.642032,0.982751,0.717943,0.573641,9.658842,1.818644,1.080182,0.860960,0.715501,5.239248,1.664482,1.272377,1.024958,0.883625,8.056372,1.739303,1.292306,1.087178,0.885389,0.278667,0.528000,0.706000,0.756000,0.782000,0.257333,0.609333,0.678000,0.726667,0.767333,0.400667,0.467333,0.586000,0.660000,0.706667,0.253333,0.507333,0.560000,0.667333,0.698667
35,Adamax,10,bo,0.049515,0.630333,0.099484,0.490667,0.708667,0.583333,0.738667,0.815333,0.142054,5,5,5,5,0,0,0,0,4,4,4,4,12.408167,2.305759,1.525379,1.274837,1.087805,0.186000,0.416333,0.496833,0.551667,0.630333,12.685693,2.091659,1.760293,1.590193,1.383076,15.158822,2.588575,1.520143,1.069073,0.884724,14.500573,2.807106,1.753198,1.585230,1.371763,7.287582,1.735696,1.067880,0.854852,0.711656,0.217333,0.326000,0.400667,0.433333,0.490667,0.208000,0.375333,0.589333,0.658667,0.708667,0.182667,0.386000,0.328667,0.406000,0.583333,0.136000,0.578000,0.668667,0.708667,0.738667
35,Adamax,11,bo,0.000670,0.751667,0.018753,0.721333,0.757333,0.755333,0.772667,0.815333,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,1.927313,1.386976,1.087650,0.904319,0.790398,0.566333,0.659000,0.704000,0.731833,0.751667,2.011362,1.528181,1.223201,1.023644,0.891016,1.930866,1.398124,1.110310,0.926055,0.813689,1.945169,1.430299,1.119159,0.913385,0.780466,1.821855,1.191299,0.897929,0.754192,0.676420,0.539333,0.600000,0.660667,0.688667,0.721333,0.577333,0.657333,0.698000,0.735333,0.757333,0.557333,0.653333,0.716667,0.744667,0.755333,0.591333,0.725333,0.740667,0.758667,0.772667
35,Adamax,12,bo,0.009693,0.820333,0.018126,0.821333,0.831333,0.838000,0.790667,0.820333,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,2.287992,0.977677,0.720198,0.595005,0.512717,0.632000,0.724167,0.777000,0.808333,0.820333,1.877647,0.823585,0.623973,0.529514,0.463771,1.910195,0.888254,0.648547,0.544421,0.484103,1.808105,0.892899,0.633552,0.534306,0.453160,3.556022,1.305968,0.974721,0.771779,0.649832,0.652000,0.748000,0.785333,0.801333,0.821333,0.619333,0.736000,0.796000,0.828000,0.831333,0.693333,0.770000,0.786000,0.823333,0.838000,0.563333,0.642667,0.740667,0.780667,0.790667
35,Adamax,13,bo,0.009158,0.825333,0.013038,0.838000,0.826000,0.804000,0.833333,0.825333,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,1.804175,0.890001,0.647341,0.547120,0.487076,0.667333,0.754167,0.788167,0.814167,0.825333,1.373534,0.666697,0.533132,0.465230,0.423426,1.872631,0.888117,0.618906,0.540722,0.489952,2.177981,1.129727,0.794620,0.646874,0.555012,1.792555,0.875465,0.642705,0.535655,0.479915,0.713333,0.781333,0.810000,0.834667,0.838000,0.676667,0.759333,0.804667,0.816667,0.826000,0.640000,0.726667,0.746000,0.784667,0.804000,0.639333,0.749333,0.792000,0.820667,0.833333
35,Adamax,14,bo,0.036857,0.538500,0.214148,0.702000,0.767333,0.459333,0.225333,0.825333,0.000000,5,5,5,5,0,0,0,0,4,4,4,4,9.468607,2.030610,1.623783,1.408041,1.254796,0.293833,0.366000,0.436333,0.496167,0.538500,9.470060,1.986796,1.335093,1.072373,0.885025,7.721377,1.589158,1.172693,0.894426,0.728801,11.664669,2.387343,1.914858,1.674902,1.466617,9.018324,2.159143,2.072486,1.990463,1.938742,0.248000,0.520000,0.596000,0.632667,0.702000,0.466667,0.484667,0.644000,0.726667,0.767333,0.278000,0.261333,0.300667,0.411333,0.459333,0.182667,0.198000,0.204667,0.214000,0.225333
35,ASGD,0,initial,0.022957,0.712000,0.011747,0.699333,0.722000,0.701333,0.725333,0.712000,,5,5,5,5,0,0,0,0,3,4,4,4,2.161387,1.838804,1.519283,1.243363,1.055364,0.452667,0.583667,0.650500,0.694667,0.699333,2.116849,1.730462,1.389897,1.137700,0.982990,2.186725,1.903917,1.598270,1.312557,1.102262,2.213288,1.983122,1.705493,1.397748,1.167149,2.128687,1.737716,1.383471,1.125447,0.969057,0.447333,0.611333,0.657333,0.699333,0.648667,0.480667,0.544000,0.628000,0.704667,0.722000,0.412000,0.608000,0.656000,0.681333,0.701333,0.470667,0.571333,0.660667,0.693333,0.725333
35,ASGD,1,initial,0.015487,0.680333,0.039114,0.706000,0.701333,0.701333,0.612667,0.712000,,5,5,5,5,0,0,0,0,4,4,4,4,2.183109,1.912069,1.662073,1.435423,1.244350,0.390833,0.488667,0.571333,0.653667,0.680333,2.170749,1.869956,1.592518,1.344551,1.150218,2.169243,1.865454,1.605054,1.386503,1.208758,2.182701,1.908163,1.658232,1.435996,1.251583,2.209744,2.004704,1.792488,1.574643,1.366842,0.414667,0.560667,0.640667,0.694000,0.706000,0.396000,0.491333,0.588667,0.678667,0.701333,0.341333,0.419333,0.517333,0.672000,0.701333,0.411333,0.483333,0.538667,0.570000,0.612667
35,ASGD,2,initial,0.011651,0.624500,0.014548,0.648000,0.608667,0.618000,0.623333,0.712000,,5,5,5,5,0,0,0,0,4,4,4,4,2.202782,2.002396,1.817516,1.644395,1.483114,0.334333,0.457333,0.515333,0.581000,0.624500,2.207876,1.983220,1.769016,1.578577,1.413467,2.220803,2.046562,1.890980,1.740140,1.587690,2.201483,2.009717,1.829329,1.651943,1.481701,2.180966,1.970084,1.780740,1.606919,1.449599,0.362667,0.474667,0.545333,0.614667,0.648000,0.252667,0.378667,0.488000,0.558000,0.608667,0.360000,0.523333,0.531333,0.582667,0.618000,0.362000,0.452667,0.496667,0.568667,0.623333
35,ASGD,3,initial,0.013943,0.700167,0.013059,0.686000,0.691333,0.703333,0.720000,0.712000,,5,5,5,5,0,0,0,0,3,4,4,4,2.181048,1.924082,1.686569,1.471020,1.286658,0.405000,0.520000,0.608000,0.688333,0.698833,2.215863,2.003013,1.783634,1.560506,1.359210,2.188678,1.940808,1.711710,1.498291,1.308782,2.198859,2.006313,1.791786,1.575771,1.376932,2.120791,1.746196,1.459147,1.249514,1.101708,0.269333,0.464000,0.582000,0.686000,0.680667,0.529333,0.520667,0.633333,0.690667,0.691333,0.400667,0.468667,0.584667,0.686000,0.703333,0.420667,0.626667,0.632000,0.690667,0.720000
35,ASGD,4,initial,0.040880,0.714167,0.023153,0.695333,0.733333,0.740667,0.687333,0.714167,,5,5,5,5,0,0,0,0,3,4,4,3,2.077715,1.544307,1.208017,1.032928,0.944856,0.465167,0.624667,0.641000,0.653667,0.695333,2.135014,1.632035,1.202730,1.081065,0.955956,2.083321,1.514683,1.242027,1.080174,1.018678,2.034381,1.509012,1.212032,0.998002,0.881447,2.058143,1.521499,1.175278,0.972470,0.923343,0.456667,0.651333,0.620667,0.695333,0.623333,0.540667,0.676000,0.646000,0.590667,0.733333,0.416667,0.539333,0.690667,0.641333,0.740667,0.446667,0.632000,0.606667,0.687333,0.684000
35,ASGD,5,initial,0.005656,0.501167,0.064457,0.484667,0.554667,0.562667,0.402667,0.714167,,5,5,5,5,0,0,0,0,4,4,4,4,2.267442,2.177211,2.089994,2.002311,1.914851,0.261333,0.338500,0.422167,0.468333,0.501167,2.259830,2.180257,2.104876,2.027089,1.945805,2.267350,2.161765,2.047372,1.930184,1.817695,2.259388,2.170493,2.091955,2.014568,1.935610,2.283198,2.196328,2.115773,2.037405,1.960296,0.311333,0.399333,0.422000,0.453333,0.484667,0.389333,0.480667,0.523333,0.546000,0.554667,0.154667,0.219333,0.428667,0.496000,0.562667,0.190000,0.254667,0.314667,0.378000,0.402667
35,ASGD,6,initial,0.031359,0.701667,0.024786,0.708000,0.724667,0.714000,0.660000,0.714167,,5,5,5,5,0,0,0,1,3,3,2,1,2.106597,1.652291,1.277841,1.062864,0.934420,0.469833,0.619000,0.646500,0.680500,0.634667,2.136929,1.765463,1.378028,1.096523,0.945897,2.057699,1.548796,1.205467,1.009345,0.896766,2.134544,1.709240,1.292223,1.052134,0.974028,2.097218,1.585666,1.235646,1.093455,0.920989,0.405333,0.534667,0.680667,0.708000,0.656667,0.452667,0.627333,0.668667,0.724667,0.618000,0.500667,0.654000,0.714000,0.632667,0.649333,0.520667,0.660000,0.522667,0.656667,0.614667
35,ASGD,7,initial,0.013912,0.677167,0.047056,0.596667,0.709333,0.710667,0.692000,0.714167,,5,5,5,5,0,0,0,0,4,4,4,4,2.217342,2.018676,1.820196,1.624353,1.441782,0.368333,0.506333,0.589500,0.623833,0.677167,2.260864,2.134933,1.981637,1.825054,1.665199,2.192613,1.955791,1.733253,1.512410,1.321271,2.195721,1.952339,1.714289,1.498328,1.320408,2.220171,2.031640,1.851605,1.661621,1.460252,0.373333,0.524000,0.546000,0.572000,0.596667,0.423333,0.497333,0.576000,0.617333,0.709333,0.290667,0.524667,0.642000,0.664000,0.710667,0.386000,0.479333,0.594000,0.642000,0.692000
35,ASGD,8,initial,0.034141,0.693333,0.021644,0.658667,0.714667,0.692000,0.708000,0.714167,,5,5,5,5,0,0,0,0,4,3,2,3,2.116188,1.655850,1.312020,1.066767,0.959819,0.494333,0.548833,0.663000,0.671167,0.643333,2.086915,1.599203,1.284004,1.027659,0.998248,2.150792,1.715593,1.310648,1.050745,0.912373,2.123101,1.709661,1.431144,1.148676,0.996601,2.103944,1.598944,1.222286,1.039988,0.932056,0.570000,0.540000,0.648667,0.658000,0.658667,0.488000,0.599333,0.680667,0.714667,0.618000,0.411333,0.504000,0.692000,0.604000,0.624000,0.508000,0.552000,0.630667,0.708000,0.672667
